OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
SO-000430,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,2/17/2017 12:00:00 AM,supplies for february 2017.,,2/17/2017 12:00:00 AM,2/17/2017 12:00:00 AM,7/2/2018 2:44:15 PM,2407899,,LPO # 314/17,Kingsley Ezeh,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,Outstanding Invoices (Outstanding Payments), Supply of 21 blood bags,1,,2407899,0 %,2407899,,Taxable,False
SO-000431,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,2/17/2017 12:00:00 AM,"supplies for february 2017.

Bank Statement Being awaited. pmt was confirmed by Chairman (12-7-17)",,6/14/2017 5:55:54 PM,2/17/2017 12:00:00 AM,7/12/2017 2:56:38 PM,2394917.02,,LPO # 312/17,Kingsley Ezeh,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,Bank Transfer,No Tax,0,0,False,,,True,True,,,,Outstanding Invoices (Outstanding Payments),"Supply of 10 ISE diluent, 9 Elical 2",1,,2394917.02,0 %,2394917.02,,Taxable,False
SO-000432,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,3/8/2017 12:00:00 AM,supplies for March 2017.,,6/14/2017 5:38:54 PM,3/8/2017 12:00:00 AM,7/2/2018 2:42:00 PM,2437890,,LPO # 338/17,Kingsley Ezeh,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,Outstanding Invoices (Outstanding Payments),Supply of 10 HIV Adaltis,1,,2437890,0 %,2437890,,Taxable,False
SO-000436,Fulfilled,Invoiced,ABUJA CENTRAL MEDICAL STORES,,,,Billing Address,JABI,,,NIGERIA,,,,Billing Address,JABI,,,NIGERIA,,,NGN,1,,5/24/2017 12:00:00 AM,supplies for May 2017.,,6/14/2017 5:49:58 PM,5/24/2017 12:00:00 AM,,0,,,Kingsley Ezeh,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,,,,Outstanding Invoices (Outstanding Payments),Emmergency Supplies,1,,24292103.3,0 %,24292103.3,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"URIC ACID MONO SL, 12X20ML","URIC ACID MONO SL, AUML-0250, 12x20ml",6,,45000,0 %,270000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"ISE DILUENT, 12X25ML ","ISE DILUENT,ISDI-0250 ,12X25 ML",6,,145000,0 %,870000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"ISE REFERENCE SOLUTION, 1X500 ML ",ISE REFERENC4E 1X500 ML ISRS 0800,6,,105000,0 %,630000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"450ML SINGLE ADULT BLOOD BAGS, 450 ML ","450ML SINGLE ADULT BLOOD BAGS, DP 10103 100 PCS/BOX, WITH ACCESSORIES",120,pcs.,12300,0 %,1476000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"250 ML SINGLE PEDIATRIC BLOOD BAGS, 250 ML ","250 ML SINGLE PEDIATRIC BLOOD BAGS, DP10106, 250 ML",768,,15375,0 %,11808000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"CREATININE JAFFE, 4X250 ML ","Creatinine Jaffe, CRCO-0700, 4x250 ml",3,,85000,0 %,255000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"AST/GOT 4+1 SL, 8X25 ML ","AST/GOT, ASSL 0250, 8X25 ML",3,,50007.1,0 %,150021.3,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"ALT/GPT, 8X25 ML ","ALT/GPT, ALSL 0250,8x25 ml",3,,53856.4,0 %,161569.2,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"ELICAL 2, 4X3 ML "," CALI-0550, 4x3 ml",8,,120000,0 %,960000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"ISE CLEANER & CONDITONER, 6 X 8 ML + 3 X 25 ML ","ISE CLEANER & CONDITONER, ISCC-0280, 6 x 8 ml + 3 x 25 ml",4,,111888.4,0 %,447553.6,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,SYSMEX DILUENT (Stocked Product),,40,,118000,0 %,4720000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,KN LYSE,,10,,128000,0 %,1280000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"HBV TEST, 96 TEST ",96 TEST,12,,105000,0 %,1260000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"APDIA HIV P24 KIT, 192 TESTS ","APDIA HIV P24 KIT, 790001, 192 TESTS",18,,128310,0 %,2309580,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"HCV KIT, 192 TESTS   ","HCV KIT, 071064, 192 TESTS ",6,,201000,0 %,1206000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"SYPHILIS KIT, 192 TESTS ","SYPHILIS KIT, 081142, 192 TESTS",3,,220000,0 %,660000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,UREA UV SL  8X25 ML URSL 0250,UREA UV SL  8X25 ML,8,,40000,0 %,320000,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,POTASSIUM ELECTRODE,"POTASSIUM ELECTRODE, 3918-005",3,,180552,0 %,541656,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"DIRECT BILIRUBIN, 8 X 25 ML ","Direct Bilirubin, BIDI 0250, 8 x 25 ml",8,,49839.4,0 %,398715.2,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"TOTAL BILIRUBIN, 8 X 25 ML   ","Total Bilirubin, BITO-0250, 8 x 25 ml  ",8,packs,36065.9,0 %,288527.2,,Taxable,False
SO-000511,Fulfilled,Paid,ABUJA CENTRAL MEDICAL STORES,,,,,JABI,,,NIGERIA,,,,,JABI,,,NIGERIA,,,NGN,1,,6/28/2017 11:03:01 AM,PAYMENT WAS ON 7-9-17.,,6/28/2017 4:06:00 PM,6/22/2017 12:00:00 AM,9/8/2017 11:25:23 AM,51550429.5,6/22/2017 12:00:00 AM,FCTA/TB/2016(4)005A,Chinyere Nwosu,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,,,No Tax,0,0,False,,,True,True,LPO SUPPLY,,6th June 2017,"ISE CALIBRATOR, 2 X (6X20ML) ","ISE Calibrator, ISCA-0250, 2 x (6x20ml)",3,,114758,0 %,344274,,Taxable,False
